speaker_id,task,meanF0,stdevF0,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,localShimmer,localdbShimmer,apq3Shimmer,aqpq5Shimmer,apq11Shimmer,F1_mean,F1_median,F2_mean,F2_median,F3_mean,F3_median,F4_mean,F4_median,speech_rate,articulation_rate,avg_syllable_duration,mean_pause_duration,mean_speech_duration,silence_rate,silence_to_speech_ratio,mean_silence_count,SNR
spk1657,max_phonation,132.60101722532474,66.79875578000718,15.554058431637296,0.005504763948769227,4.162540243672245e-05,0.0030627660979272164,0.0032178527161166675,0.11199497473752745,1.078742592892107,0.05090362234864672,0.06652260899993873,0.09938279422437893,779.1946942703348,785.3858597590942,1186.8734528839914,1132.2254607564298,3160.8699437312634,3142.3457375212483,3830.1155117205585,3813.397771701787,,,,,,,,,79.85772690096513
spk1658,max_phonation,191.73551680877924,38.091403692948646,12.104060940844018,0.0066688282972459266,3.477744635419041e-05,0.003969645127153272,0.004064805333092041,0.0720460519842236,1.0317247150590538,0.039788202050289705,0.04355551514362266,0.05620954707513802,695.2264545432187,686.6747440667,1535.2693895928217,1468.427045049647,3072.6122747161485,3092.3373995657344,4119.596136266047,4116.935646416095,,,,,,,,,38.219692095889066
spk1659,max_phonation,159.974351090985,3.0268769332668257,18.435907142728944,0.005543092463841231,3.464715512586602e-05,0.0031140260242226705,0.002844334686638453,0.03484767935916129,0.3497555787460402,0.017938611067812856,0.02072573992281523,0.03056117692681571,661.3817219168848,614.6375911363282,1420.73571975693,1402.475626679815,3055.1714699392546,3093.086608966858,4642.445413468724,4749.976353747175,,,,,,,,,91.00556029497659
spk166,max_phonation,133.8316238864497,6.859902656501784,18.92815542278689,0.0033307551781442605,2.4889206784581295e-05,0.0016963067906821774,0.001958463102866991,0.03993426512657785,0.36742143701044305,0.02001340476827286,0.027089735930761638,0.03353867634090778,568.2029857894653,556.1491433850083,1258.597713796535,1236.6123682038806,2558.047285833265,2529.9695609461814,3408.03976233765,3403.1892402802514,,,,,,,,,60.142486914314574
spk1660,max_phonation,232.1072079832572,20.603986297811687,17.230479344957807,0.016596779702540643,7.144257013955795e-05,0.00848463397133428,0.009926714015766345,0.08427376444532052,1.03273612371807,0.04255463052036906,0.044718575505850545,0.056206450592211354,838.1090065852134,851.9189319980152,1980.673422613296,1965.8934418774677,3122.317922907442,3157.7054865329624,4202.806461403126,4238.1449586514345,,,,,,,,,60.8759859183863
spk1661,max_phonation,117.47481856116023,43.4663069271666,8.839010825970613,0.027839185805099673,0.00023884100310142816,0.014633607272027322,0.015147183163159803,0.13620703987257943,1.2441462653184394,0.06501555891155825,0.08476360923001382,0.1394726490801901,742.9473481069466,751.677216769807,1376.9413200117406,1360.012114086187,2307.2298798236334,2232.0988311910164,3988.806026933561,3988.112715844781,,,,,,,,,43.793493733814714
spk1662,max_phonation,180.8008479009589,53.99970288200932,21.56999944352617,0.003809563869862426,2.1076483772741047e-05,0.002195752478401733,0.002116688521744545,0.034379930818443,0.3385728577751428,0.017573342495045913,0.019698990252535537,0.025733996814770326,808.1094813924736,797.9718096109971,1505.3168293590604,1451.9557296827904,3106.7255406812465,3116.733364436194,4186.135714765477,4139.3163527474235,,,,,,,,,71.45999193226976
spk1663,max_phonation,166.48906134268395,66.28187439790977,11.047241651177771,0.02157913467183692,0.00012990782110500437,0.012016707617474842,0.012536713265847715,0.130481208252084,1.110382442692287,0.06514463890296308,0.07283826602766214,0.07614944598343953,796.9572583736621,562.0899597728958,1774.4285036821484,1677.005046170919,2559.7130337195395,2803.6465316083722,3831.1984879870224,3897.1261710841254,,,,,,,,,89.07197236137414
spk1664,max_phonation,138.35962742318074,47.51811686410498,16.47792388886219,0.004725386896626707,3.416884149426409e-05,0.002696312728097307,0.0027864836558751382,0.07461895180658241,0.7351258760926432,0.039155029110451024,0.04421364067267321,0.05820959218763383,772.4169234964394,766.7268143049614,1387.99448550283,1421.6502386817247,2501.1776110386986,2621.250482034411,3502.918226367889,3300.778165611052,,,,,,,,,62.76656007735366
spk1665,max_phonation,210.42147975579633,62.21158957628515,11.892344950907775,0.010868465369339362,5.161571819915355e-05,0.0064109274914306924,0.006557467132752041,0.08671912630012323,0.8165396016208214,0.04789850985455857,0.053687357975256166,0.06146549210461413,881.4816349527317,860.9160311570317,1625.88197479526,1498.8100750777974,3310.94547575052,3338.1775410277614,4192.949473623519,4181.1060960518935,,,,,,,,,73.8481923200691
